Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DDS index	Adjacency index	raw DDS non-anchor	raw DDS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
B1.cluster008	NC_025685.1.cluster003	0.772464931011	0.0517722144723	0.5	0.170046776533	0.0	0.829953193665	0.0	5	0	terpene - terpene	terpene
NC_025685.1.cluster004	NW_003301889.1.cluster002	0.851131081581	0.0221619550139	0.333333343267	0.0905553773046	0.285714298487	0.909444630146	0.0	27	0	terpene - terpene	terpene
NC_025685.1.cluster010	NC_025685.1.cluster012	0.193148136139	0.651009917259	1.0	0.742469131947	1.0	0.257530838251	0.0	2	0	terpene - terpene	terpene
NC_003070.9.cluster009	NC_008467.2.cluster009	0.788954436779	0.0445402413607	0.600000023842	0.102346502244	0.285714298487	0.897653520107	0.0	9	0	terpene - terpene	terpene
NC_027757.1.cluster009	NW_010960187.1.cluster009	0.761090636253	0.0570776984096	0.5	0.171879187226	0.20000000298	0.828120827675	0.0	6	0	terpene - terpene	terpene
J01.cluster002	Scaffold10004.cluster001	0.9100061059	0.0080988984555	0.153846159577	0.0738379880786	0.0769230797887	0.926162004471	0.0	14	0	terpene - terpene	terpene
J01.cluster013	Scaffold10012.cluster004	0.841896414757	0.0249967426062	0.333333343267	0.110804773867	0.166666671634	0.889195203781	0.0	10	0	terpene - terpene	terpene
NC_003070.9.cluster002	NC_025685.1.cluster002	0.863480985165	0.0186374355108	0.300000011921	0.09250151366	0.142857149243	0.907498478889	0.0	18	0	terpene - terpene	terpene
NC_027757.1.cluster002	NW_010960187.1.cluster008	0.8978754282	0.0104294326156	0.266666680574	0.0580374710262	0.105263158679	0.94196254015	0.0	19	0	terpene - terpene	terpene
J01.cluster014	NC_008467.2.cluster005	0.879312038422	0.0145655861124	0.375	0.0542506277561	0.10000000149	0.945749342442	0.0	14	0	terpene - terpene	terpene
NC_003070.9.cluster005	Scaffold10004.cluster002	0.859312295914	0.0197930280119	0.40000000596	0.0675835907459	0.20000000298	0.932416379452	0.0	8	0	terpene - terpene	terpene
NC_003070.9.cluster010	Scaffold10004.cluster005	0.742409229279	0.0663529932499	0.5	0.201787665486	0.125	0.798212349415	0.0	8	0	terpene - terpene	terpene
B1.cluster001	NC_025685.1.cluster009	0.775055468082	0.0506000369787	0.600000023842	0.123259365559	0.25	0.876740634441	0.0	14	0	terpene - terpene	terpene
NC_024795.1.cluster003	NW_006238579.1.cluster001	0.765002667904	0.0552237518132	0.40000000596	0.193329796195	0.20000000298	0.806670188904	0.0	7	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_027757.1.cluster009	0.890940964222	0.0118938712403	0.333333343267	0.0398564785719	0.25	0.960143506527	0.0	20	0	terpene - terpene	terpene
NC_008467.2.cluster005	NC_025685.1.cluster003	0.816774606705	0.0335715375841	0.5	0.0919195413589	0.285714298487	0.908080458641	0.0	12	0	terpene - terpene	terpene
B1.cluster005	NC_027748.1.cluster004	0.343756139278	0.430656015873	1.0	0.560706138611	0.714285731316	0.439293891191	0.0	11	0	terpene - terpene	terpene
NC_024795.1.cluster002	Scaffold10012.cluster005	0.774693369865	0.0507630854845	0.444444447756	0.171633929014	0.153846159577	0.828366041183	0.0	13	0	terpene - terpene	terpene
B1.cluster008	NC_003070.9.cluster009	0.843639850616	0.0244485009462	0.40000000596	0.0922897458076	0.142857149243	0.907710254192	0.0	9	0	terpene - terpene	terpene
NC_025685.1.cluster004	NW_003301889.1.cluster001	0.798716783524	0.040514934808	0.428571432829	0.1340919137	0.300000011921	0.8659080863	0.0	14	0	terpene - terpene	terpene
NC_025685.1.cluster011	NW_003301889.1.cluster009	0.853027462959	0.0216009281576	0.333333343267	0.089296720922	0.266666680574	0.91070330143	0.0	22	0	terpene - terpene	terpene
NC_025685.1.cluster010	NW_003301889.1.cluster009	0.915340960026	0.00716715212911	0.181818187237	0.0592656582594	0.0769230797887	0.940734326839	0.0	17	0	terpene - terpene	terpene
NC_025685.1.cluster017	NW_003301889.1.cluster001	0.749851226807	0.0625744014978	0.5	0.186865016818	0.20000000298	0.813134968281	0.0	6	0	terpene - terpene	terpene
NC_027757.1.cluster009	Scaffold10012.cluster005	0.47681465745	0.273722887039	1.0	0.411866158247	0.285714298487	0.588133811951	0.0	6	0	terpene - terpene	terpene
J01.cluster002	NW_006256342.1.cluster007	0.850972235203	0.0222092792392	0.25	0.123703703284	0.125	0.876296281815	0.0	9	0	terpene - terpene	terpene
J01.cluster013	NW_006256342.1.cluster008	0.84005522728	0.0255823396146	0.5	0.0665930658579	0.20000000298	0.933406949043	0.0	27	0	terpene - terpene	terpene
NC_003070.9.cluster002	NC_025685.1.cluster007	0.60285025835	0.157727897167	0.666666686535	0.329532980919	0.333333343267	0.670467019081	0.0	13	0	terpene - terpene	terpene
NC_027757.1.cluster002	NW_006238579.1.cluster001	0.902557909489	0.00949495565146	0.222222223878	0.0646028891206	0.0909090936184	0.935397088528	0.0	12	0	terpene - terpene	terpene
NW_003301889.1.cluster002	Scaffold10004.cluster005	0.769227385521	0.0532560013235	0.666666686535	0.117797836661	0.181818187237	0.882202148438	0.0	22	0	terpene - terpene	terpene
NW_006238579.1.cluster002	Scaffold10012.cluster004	0.873735189438	0.0159428007901	0.285714298487	0.0847551897168	0.111111111939	0.915244817734	0.0	15	0	terpene - terpene	terpene
J01.cluster014	NC_003070.9.cluster010	0.799818634987	0.0400725677609	0.428571432829	0.127622738481	0.375	0.872377276421	0.0	9	0	terpene - terpene	terpene
B1.cluster001	NC_024795.1.cluster008	0.803060829639	0.038785032928	0.428571432829	0.136178612709	0.181818187237	0.863821387291	0.0	14	0	terpene - terpene	terpene
NC_024795.1.cluster003	NW_010960187.1.cluster008	0.855224072933	0.0209600627422	0.25	0.116111464798	0.153846159577	0.883888542652	0.0	14	0	terpene - terpene	terpene
NW_010960187.1.cluster003	Scaffold10004.cluster002	0.853410124779	0.0214885938913	0.333333343267	0.0954531803727	0.166666671634	0.904546797276	0.0	7	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NW_006238579.1.cluster001	0.925364851952	0.00557040190324	0.25	0.0261801686138	0.10000000149	0.973819851875	0.0	18	0	terpene - terpene	terpene
Scaffold10004.cluster001	Scaffold10004.cluster011	0.825958073139	0.0302905999124	0.285714298487	0.144754350185	0.166666671634	0.855245649815	0.0	7	0	terpene - terpene	terpene
NC_008467.2.cluster005	NC_025685.1.cluster014	0.886503219604	0.0128815202042	0.333333343267	0.0557734891772	0.10000000149	0.944226503372	0.0	18	0	terpene - terpene	terpene
B1.cluster005	NC_027757.1.cluster016	0.278791308403	0.520142018795	1.0	0.628278255463	1.0	0.371721744537	0.0	9	0	terpene - terpene	terpene
NC_024795.1.cluster002	NW_010960187.1.cluster009	0.893998384476	0.0112363379449	0.222222223878	0.0760155916214	0.0909090936184	0.923984408379	0.0	13	0	terpene - terpene	terpene
B1.cluster008	NC_008467.2.cluster007	0.951431214809	0.00235892739147	0.166666671634	0.0203139428049	0.0	0.979686081409	0.0	12	0	terpene - terpene	terpene
NC_025685.1.cluster004	NC_025685.1.cluster014	0.872201025486	0.0163325760514	0.333333343267	0.0693885236979	0.181818187237	0.930611491203	0.0	19	0	terpene - terpene	terpene
NC_025685.1.cluster011	NC_027748.1.cluster004	0.754581570625	0.0602302104235	0.428571432829	0.192938864231	0.300000011921	0.807061135769	0.0	15	0	terpene - terpene	terpene
J01.cluster003	NC_003070.9.cluster002	0.864723265171	0.0182997975498	0.363636374474	0.074510410428	0.133333340287	0.925489604473	0.0	16	0	terpene - terpene	terpene
J01.cluster002	NW_003301889.1.cluster009	0.890592634678	0.0119699714705	0.266666680574	0.0677478313446	0.105263158679	0.932252168655	0.0	22	0	terpene - terpene	terpene
J01.cluster013	NW_003301889.1.cluster001	0.708317697048	0.085078574717	0.600000023842	0.195576414466	0.5	0.804423570633	0.0	10	0	terpene - terpene	terpene
NC_003070.9.cluster007	Scaffold10012.cluster005	0.736443579197	0.0694620013237	0.666666686535	0.144001185894	0.444444447756	0.855998814106	0.0	23	0	terpene - terpene	terpene
NC_027748.1.cluster002	NW_006256342.1.cluster007	0.872039675713	0.0163738504052	0.222222223878	0.103021204472	0.125	0.896978795528	0.0	9	0	terpene - terpene	terpene
NW_003301889.1.cluster002	NW_006256342.1.cluster007	0.8922701478	0.0116057209671	0.333333343267	0.0480842478573	0.10000000149	0.951915740967	0.0	22	0	terpene - terpene	terpene
J01.cluster007	NC_003070.9.cluster008	0.772955238819	0.0515493191779	0.5	0.155107289553	0.214285716414	0.84489274025	0.0	14	0	terpene - terpene	terpene
NW_006238579.1.cluster002	NW_010960187.1.cluster003	0.774322330952	0.0509304106236	0.571428596973	0.118892975152	0.444444447756	0.881107032299	0.0	15	0	terpene - terpene	terpene
B1.cluster001	NC_003070.9.cluster007	0.834104478359	0.0275213271379	0.5	0.073045887053	0.222222223878	0.926954090595	0.0	23	0	terpene - terpene	terpene
NC_024795.1.cluster003	Scaffold10012.cluster004	0.843280375004	0.0245610326529	0.285714298487	0.123245179653	0.142857149243	0.876754820347	0.0	9	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_027748.1.cluster008	0.897717475891	0.01046171505	0.300000011921	0.039710033685	0.25	0.960289955139	0.0	20	0	terpene - terpene	terpene
NC_008467.2.cluster005	NC_027757.1.cluster014	0.847440242767	0.0232744794339	0.428571432829	0.0817198827863	0.111111111939	0.918280124664	0.0	13	0	terpene - terpene	terpene
B1.cluster005	NC_003070.9.cluster010	0.782288312912	0.047398366034	0.428571432829	0.150996506214	0.375	0.849003493786	0.0	12	0	terpene - terpene	terpene
NC_024795.1.cluster008	NC_025685.1.cluster014	0.874810039997	0.015672525391	0.300000011921	0.0773961395025	0.142857149243	0.922603845596	0.0	21	0	terpene - terpene	terpene
B1.cluster008	J01.cluster014	0.892936110497	0.0114626782015	0.333333343267	0.0427518635988	0.166666671634	0.957248151302	0.0	7	0	terpene - terpene	terpene
NC_025685.1.cluster004	Scaffold10004.cluster002	0.886662721634	0.0128453392535	0.333333343267	0.0538941547275	0.125	0.946105837822	0.0	12	0	terpene - terpene	terpene
NC_025685.1.cluster011	Scaffold10004.cluster011	0.847277581692	0.023324130103	0.40000000596	0.0858520790935	0.166666671634	0.914147913456	0.0	11	0	terpene - terpene	terpene
NC_027757.1.cluster009	NW_003301889.1.cluster002	0.774587094784	0.0508109666407	0.666666686535	0.106106065214	0.25	0.893893957138	0.0	23	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_008467.2.cluster009	0.83688044548	0.0266079977155	0.333333343267	0.119080081582	0.142857149243	0.880919933319	0.0	12	0	terpene - terpene	terpene
B1.cluster006	NW_006256342.1.cluster008	0.822142839432	0.0316331759095	0.555555582047	0.0747090429068	0.214285716414	0.925290942192	0.0	30	0	terpene - terpene	terpene
J01.cluster003	NW_010960187.1.cluster007	0.810310721397	0.0359820127487	0.428571432829	0.130299955606	0.125	0.869700014591	0.0	8	0	terpene - terpene	terpene
J01.cluster002	NC_027757.1.cluster002	0.401120752096	0.358656346798	0.888888895512	0.530699372292	0.461538463831	0.469300597906	0.0	13	0	terpene - terpene	terpene
J01.cluster013	NC_025685.1.cluster011	0.690753817558	0.0956332162023	0.5	0.250423520803	0.428571432829	0.749576508999	0.0	12	0	terpene - terpene	terpene
NC_003070.9.cluster007	NW_010960187.1.cluster007	0.858016312122	0.020159361884	0.428571432829	0.0616925060749	0.20000000298	0.938307464123	0.0	24	0	terpene - terpene	terpene
NC_027748.1.cluster002	Scaffold10004.cluster001	0.910776257515	0.00796087179333	0.142857149243	0.0757415145636	0.0769230797887	0.924258470535	0.0	14	0	terpene - terpene	terpene
NC_027757.1.cluster014	NW_010960187.1.cluster002	0.713848173618	0.081882879138	0.5	0.231535792351	0.25	0.768464207649	0.0	5	0	terpene - terpene	terpene
J01.cluster007	NC_025685.1.cluster002	0.787819862366	0.0450204126537	0.571428596973	0.115141287446	0.230769231915	0.884858727455	0.0	14	0	terpene - terpene	terpene
NC_003070.9.cluster005	NC_008467.2.cluster005	0.916571080685	0.00696038873866	0.222222223878	0.0453126654029	0.10000000149	0.954687356949	0.0	17	0	terpene - terpene	terpene
J01.cluster017	NC_025685.1.cluster009	0.741506934166	0.0668186619878	0.800000011921	0.109101869166	0.333333343267	0.890898108482	0.0	14	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	Scaffold10012.cluster004	0.938923060894	0.00373039534315	0.20000000298	0.0225470606238	0.0833333358169	0.977452933788	0.0	20	0	terpene - terpene	terpene
NC_008467.2.cluster005	NW_006238579.1.cluster002	0.835281670094	0.0271321218461	0.571428596973	0.0616879090667	0.0833333358169	0.938312113285	0.0	20	0	terpene - terpene	terpene
B1.cluster005	NC_024795.1.cluster003	0.269436985254	0.533722281456	1.0	0.640750646591	1.0	0.359249323606	0.0	9	0	terpene - terpene	terpene
NC_024795.1.cluster008	NW_003301889.1.cluster001	0.725642442703	0.0752720534801	0.571428596973	0.191206872463	0.333333343267	0.808793127537	0.0	14	0	terpene - terpene	terpene
B1.cluster008	J01.cluster002	0.864322125912	0.0184084940702	0.375	0.0734964609146	0.111111111939	0.926503539085	0.0	9	0	terpene - terpene	terpene
NC_025685.1.cluster004	NW_006238579.1.cluster002	0.815054893494	0.0342046953738	0.375	0.129926815629	0.25	0.870073199272	0.0	18	0	terpene - terpene	terpene
NC_025685.1.cluster011	NW_010960187.1.cluster002	0.827065825462	0.0299062337726	0.40000000596	0.112801142037	0.166666671634	0.887198865414	0.0	11	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_025685.1.cluster010	0.835232496262	0.0271483305842	0.5	0.0730233341455	0.20000000298	0.926976680756	0.0	10	0	terpene - terpene	terpene
B1.cluster006	Scaffold10004.cluster002	0.910462260246	0.00801700726151	0.222222223878	0.0527169853449	0.111111111939	0.947283029556	0.0	10	0	terpene - terpene	terpene
J01.cluster003	Scaffold10004.cluster011	0.86801970005	0.0174188073725	0.333333343267	0.0759737715125	0.166666671634	0.924026250839	0.0	7	0	terpene - terpene	terpene
J01.cluster002	NC_025685.1.cluster004	0.888013482094	0.0125409755856	0.272727280855	0.0670642480254	0.142857149243	0.932935774326	0.0	18	0	terpene - terpene	terpene
NC_025685.1.cluster007	NW_006238579.1.cluster001	0.772776126862	0.051630679518	0.333333343267	0.200742915273	0.20000000298	0.799257099628	0.0	6	0	terpene - terpene	terpene
NC_003070.9.cluster007	NW_003301889.1.cluster002	0.429170459509	0.325846374035	1.0	0.434439390898	0.899999976158	0.565560638905	0.0	26	0	terpene - terpene	terpene
NC_027748.1.cluster002	NC_027757.1.cluster002	0.440683871508	0.312834531069	0.800000011921	0.5086119771	0.357142865658	0.4913880229	0.0	13	0	terpene - terpene	terpene
NC_027757.1.cluster014	NW_010960187.1.cluster003	0.805749356747	0.0377333052456	0.428571432829	0.137307703495	0.111111111939	0.862692296505	0.0	9	0	terpene - terpene	terpene
J01.cluster014	Scaffold10004.cluster001	0.893019020557	0.0114449290559	0.20000000298	0.0826413035393	0.10000000149	0.917358696461	0.0	11	0	terpene - terpene	terpene
NC_003070.9.cluster005	NC_025685.1.cluster007	0.883464217186	0.0135805839673	0.222222223878	0.0887143462896	0.111111111939	0.911285638809	0.0	12	0	terpene - terpene	terpene
J01.cluster017	NC_024795.1.cluster002	0.793026983738	0.0428378209472	0.444444447756	0.140778809786	0.25	0.859221220016	0.0	13	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NW_010960187.1.cluster003	0.842377305031	0.0248449221253	0.555555582047	0.0466308668256	0.230769231915	0.953369140625	0.0	20	0	terpene - terpene	terpene
NC_024795.1.cluster008	NW_003301889.1.cluster002	0.753479599953	0.0607723034918	0.625	0.14119386673	0.3125	0.85880613327	0.0	25	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NW_003301889.1.cluster001	0.832776546478	0.0279636736959	0.428571432829	0.0886788517237	0.300000011921	0.911321163177	0.0	19	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_024795.1.cluster003	0.891305804253	0.0118144275621	0.285714298487	0.0613277107477	0.111111111939	0.938672304153	0.0	15	0	terpene - terpene	terpene
B1.cluster006	NC_025685.1.cluster011	0.84282875061	0.0247028060257	0.40000000596	0.0862283483148	0.25	0.913771629333	0.0	16	0	terpene - terpene	terpene
J01.cluster003	NC_025685.1.cluster017	0.847333431244	0.023307075724	0.333333343267	0.103555396199	0.166666671634	0.896444618702	0.0	7	0	terpene - terpene	terpene
J01.cluster002	NC_008467.2.cluster007	0.922581613064	0.005993607454	0.20000000298	0.0443356335163	0.0833333358169	0.955664336681	0.0	17	0	terpene - terpene	terpene
NC_025685.1.cluster007	NC_027757.1.cluster009	0.766087770462	0.0547149218619	0.428571432829	0.180930569768	0.25	0.819069445133	0.0	9	0	terpene - terpene	terpene
NC_025685.1.cluster012	NW_003301889.1.cluster003	0.615462601185	0.147869005799	0.666666686535	0.301605403423	0.5	0.698394596577	0.0	3	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_025685.1.cluster017	0.887195050716	0.0127249592915	0.333333343267	0.0541103221476	0.111111111939	0.945889651775	0.0	23	0	terpene - terpene	terpene
NC_027748.1.cluster002	NW_003301889.1.cluster009	0.922991454601	0.00593032035977	0.176470592618	0.0522859431803	0.0500000007451	0.947714030743	0.0	23	0	terpene - terpene	terpene
NC_027757.1.cluster014	Scaffold10012.cluster004	0.806657731533	0.0373812429607	0.333333343267	0.157789722085	0.166666671634	0.842210292816	0.0	7	0	terpene - terpene	terpene
J01.cluster014	NW_010960187.1.cluster009	0.813929617405	0.0346221849322	0.40000000596	0.128093838692	0.20000000298	0.871906161308	0.0	6	0	terpene - terpene	terpene
NC_003070.9.cluster005	NC_025685.1.cluster002	0.869057953358	0.0171458162367	0.285714298487	0.0909914970398	0.111111111939	0.90900850296	0.0	14	0	terpene - terpene	terpene
NW_003301889.1.cluster003	Scaffold10004.cluster002	0.722748935223	0.0768681541085	0.666666686535	0.158556982875	0.5	0.841443002224	0.0	3	0	terpene - terpene	terpene
NW_006256342.1.cluster007	Scaffold10012.cluster005	0.708610057831	0.0849080979824	0.5	0.238519921899	0.25	0.761480093002	0.0	5	0	terpene - terpene	terpene
J01.cluster017	NC_003070.9.cluster007	0.794155418873	0.0423719808459	0.666666686535	0.0766816288233	0.300000011921	0.923318386078	0.0	23	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	J01.cluster013	0.887016475201	0.0127652753145	0.333333343267	0.0435739830136	0.272727280855	0.956426024437	0.0	19	0	terpene - terpene	terpene
B1.cluster005	B1.cluster008	0.870050489902	0.0168868731707	0.333333343267	0.0732659995556	0.166666671634	0.926733970642	0.0	10	0	terpene - terpene	terpene
NC_024795.1.cluster008	NW_010960187.1.cluster007	0.840215206146	0.0255311783403	0.375	0.101935274899	0.166666671634	0.898064732552	0.0	15	0	terpene - terpene	terpene
NW_010960187.1.cluster007	Scaffold10004.cluster005	0.667646050453	0.110459163785	0.600000023842	0.269805282354	0.20000000298	0.730194687843	0.0	5	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NW_003301889.1.cluster002	0.853193640709	0.0215521063656	0.333333343267	0.087805300951	0.285714298487	0.912194728851	0.0	30	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_025685.1.cluster012	0.823048830032	0.0313117131591	0.5	0.08926820755	0.20000000298	0.91073179245	0.0	10	0	terpene - terpene	terpene
B1.cluster006	NW_006238579.1.cluster001	0.879255533218	0.0145792262629	0.222222223878	0.0943259522319	0.111111111939	0.905674040318	0.0	10	0	terpene - terpene	terpene
J01.cluster003	NC_027757.1.cluster016	0.38319888711	0.380443632603	0.833333313465	0.562084019184	0.571428596973	0.437915980816	0.0	8	0	terpene - terpene	terpene
J01.cluster002	NC_003070.9.cluster009	0.862255752087	0.0189734697342	0.333333343267	0.0836589634418	0.166666671634	0.91634106636	0.0	14	0	terpene - terpene	terpene
NC_025685.1.cluster007	NC_025685.1.cluster012	0.772483050823	0.0517639629543	0.333333343267	0.201133713126	0.20000000298	0.798866271973	0.0	6	0	terpene - terpene	terpene
NC_025685.1.cluster012	NC_027748.1.cluster008	0.761998832226	0.0566445663571	0.40000000596	0.197334930301	0.20000000298	0.802665054798	0.0	6	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_025685.1.cluster002	0.733923614025	0.0707966387272	0.666666686535	0.150324046612	0.40000000596	0.849675953388	0.0	23	0	terpene - terpene	terpene
J01.cluster007	J01.cluster017	0.751296460629	0.0618534609675	0.571428596973	0.162557125092	0.25	0.837442874908	0.0	13	0	terpene - terpene	terpene
J01.cluster014	NW_003301889.1.cluster009	0.85639154911	0.0206233821809	0.333333343267	0.0892556905746	0.20000000298	0.910744309425	0.0	18	0	terpene - terpene	terpene
NC_003070.9.cluster008	Scaffold10012.cluster004	0.766158998013	0.0546816065907	0.5	0.170121312141	0.125	0.829878687859	0.0	9	0	terpene - terpene	terpene
NC_027748.1.cluster004	NW_006256342.1.cluster008	0.86179369688	0.0191009845585	0.428571432829	0.0597329549491	0.153846159577	0.940267026424	0.0	30	0	terpene - terpene	terpene
NC_024795.1.cluster003	NC_024795.1.cluster008	0.818948805332	0.0327795371413	0.333333343267	0.137128099799	0.230769231915	0.8628718853	0.0	16	0	terpene - terpene	terpene
NW_003301889.1.cluster003	NW_006256342.1.cluster008	0.841707527637	0.0250565130264	0.600000023842	0.0436492487788	0.111111111939	0.956350743771	0.0	26	0	terpene - terpene	terpene
J01.cluster009	NC_008467.2.cluster005	0.862347185612	0.0189483035356	0.333333343267	0.0835371091962	0.166666671634	0.916462898254	0.0	11	0	terpene - terpene	terpene
NW_006256342.1.cluster007	NW_010960187.1.cluster009	0.418236345053	0.33844897151	1.0	0.442351549864	1.0	0.557648420334	0.0	2	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	B1.cluster001	0.889026999474	0.012315007858	0.375	0.0346306748688	0.20000000298	0.965369343758	0.0	18	0	terpene - terpene	terpene
B1.cluster005	NC_003070.9.cluster005	0.88662225008	0.0128545174375	0.25	0.0770962759852	0.111111111939	0.922903716564	0.0	15	0	terpene - terpene	terpene
NC_024795.1.cluster008	Scaffold10012.cluster005	0.738240122795	0.0685182288289	0.571428596973	0.186375796795	0.153846159577	0.813624203205	0.0	14	0	terpene - terpene	terpene
NC_025685.1.cluster004	NC_025685.1.cluster007	0.856437802315	0.0206101033837	0.333333343267	0.0904061496258	0.181818187237	0.909593820572	0.0	15	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NC_027748.1.cluster004	0.583465099335	0.173501327634	0.833333313465	0.308915227652	0.363636374474	0.691084742546	0.0	17	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_027757.1.cluster016	0.890238404274	0.0120476093143	0.285714298487	0.0627509206533	0.111111111939	0.937249064445	0.0	15	0	terpene - terpene	terpene
B1.cluster006	NC_008467.2.cluster009	0.882049381733	0.013912354596	0.300000011921	0.0639341920614	0.20000000298	0.936065793037	0.0	11	0	terpene - terpene	terpene
NC_025685.1.cluster002	NC_027757.1.cluster002	0.793694615364	0.0425619073212	0.444444447756	0.141170695424	0.230769231915	0.858829319477	0.0	15	0	terpene - terpene	terpene
J01.cluster002	J01.cluster013	0.862743854523	0.0188392531127	0.333333343267	0.0807859897614	0.20000000298	0.919214010239	0.0	14	0	terpene - terpene	terpene
NC_025685.1.cluster007	Scaffold10004.cluster005	0.766096353531	0.0547109171748	0.428571432829	0.188061997294	0.142857149243	0.811937987804	0.0	7	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_003070.9.cluster008	0.848701298237	0.0228912997991	0.375	0.0850649476051	0.25	0.914935052395	0.0	25	0	terpene - terpene	terpene
NC_027757.1.cluster014	NW_006238579.1.cluster001	0.683431506157	0.100215613842	0.5	0.272091329098	0.25	0.727908670902	0.0	5	0	terpene - terpene	terpene
NC_008467.2.cluster009	NC_025685.1.cluster003	0.701487123966	0.0891099497676	0.75	0.184683859348	0.20000000298	0.815316140652	0.0	5	0	terpene - terpene	terpene
B1.cluster007	NW_006256342.1.cluster007	0.891867637634	0.0116926049814	0.25	0.0691764652729	0.125	0.930823564529	0.0	10	0	terpene - terpene	terpene
J01.cluster007	NW_010960187.1.cluster008	0.829314887524	0.029133412987	0.416666656733	0.105357952416	0.166666671634	0.894642055035	0.0	18	0	terpene - terpene	terpene
J01.cluster014	NC_027748.1.cluster004	0.831615686417	0.0283532701433	0.428571432829	0.0880044549704	0.333333343267	0.911995530128	0.0	12	0	terpene - terpene	terpene
NC_003070.9.cluster008	NW_010960187.1.cluster008	0.868773519993	0.01722038351	0.25	0.0929173305631	0.230769231915	0.907082676888	0.0	15	0	terpene - terpene	terpene
NC_027748.1.cluster004	Scaffold10004.cluster009	0.824582099915	0.0307714380324	0.40000000596	0.117700055242	0.142857149243	0.88229995966	0.0	10	0	terpene - terpene	terpene
NC_027757.1.cluster016	NW_010960187.1.cluster008	0.852868258953	0.021647753194	0.25	0.119252599776	0.153846159577	0.880747377872	0.0	14	0	terpene - terpene	terpene
J01.cluster009	NC_025685.1.cluster010	0.426379173994	0.329040855169	1.0	0.431494414806	1.0	0.568505585194	0.0	2	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_024795.1.cluster008	0.911183059216	0.00788845121861	0.25	0.0406448282301	0.166666671634	0.959355175495	0.0	25	0	terpene - terpene	terpene
NC_003070.9.cluster002	NC_025685.1.cluster017	0.881159067154	0.0141231687739	0.222222223878	0.0931347161531	0.0909090936184	0.906865298748	0.0	13	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	Scaffold10012.cluster005	0.806907176971	0.0372848436236	0.428571432829	0.120949178934	0.333333343267	0.879050791264	0.0	18	0	terpene - terpene	terpene
NC_008467.2.cluster007	NW_010960187.1.cluster002	0.812166690826	0.0352813564241	0.5	0.103777758777	0.20000000298	0.896222233772	0.0	10	0	terpene - terpene	terpene
B1.cluster006	NC_025685.1.cluster007	0.878023087978	0.0148783735931	0.25	0.0848581418395	0.166666671634	0.915141880512	0.0	13	0	terpene - terpene	terpene
NC_025685.1.cluster002	NW_003301889.1.cluster009	0.864385485649	0.0183912962675	0.25	0.10081935674	0.20000000298	0.899180650711	0.0	20	0	terpene - terpene	terpene
NC_025685.1.cluster007	NW_010960187.1.cluster002	0.789819955826	0.0441756621003	0.333333343267	0.178017869592	0.20000000298	0.821982145309	0.0	6	0	terpene - terpene	terpene
NC_025685.1.cluster012	NW_006238579.1.cluster002	0.848063468933	0.0230847168714	0.40000000596	0.0863915979862	0.142857149243	0.913608431816	0.0	13	0	terpene - terpene	terpene
B1.cluster007	Scaffold10004.cluster005	0.85347700119	0.0214689858258	0.333333343267	0.0998084247112	0.10000000149	0.900191545486	0.0	11	0	terpene - terpene	terpene
NC_025685.1.cluster009	NW_006256342.1.cluster008	0.608032464981	0.153638526797	1.0	0.225653648376	0.454545468092	0.774346351624	0.0	26	0	terpene - terpene	terpene
NC_003070.9.cluster008	NW_006238579.1.cluster001	0.802761971951	0.0389028415084	0.40000000596	0.145206257701	0.166666671634	0.854793727398	0.0	8	0	terpene - terpene	terpene
NC_027757.1.cluster016	NW_006256342.1.cluster007	0.797339737415	0.0410711802542	0.40000000596	0.150213673711	0.20000000298	0.84978634119	0.0	7	0	terpene - terpene	terpene
J01.cluster017	Scaffold10004.cluster009	0.704763352871	0.087164670229	0.5	0.243648841977	0.25	0.756351172924	0.0	5	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_003070.9.cluster007	0.897101938725	0.0105880051851	0.272727280855	0.0466923266649	0.266666680574	0.953307688236	0.0	30	0	terpene - terpene	terpene
