Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DDS index	Adjacency index	raw DDS non-anchor	raw DDS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
B1.cluster007	NC_024795.1.cluster003	0.994285702705	3.26530607708e-05	0.0285714287311	0.0	0.0	1.0	0.0	39	0	terpene - terpene	terpene
NC_025685.1.cluster003	NC_027757.1.cluster002	0.974961996078	0.000626901164651	0.0625	0.016717325896	0.0	0.98328268528	0.0	28	0	terpene - terpene	terpene
Scaffold10004.cluster001	Scaffold10004.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	7	0	terpene - terpene	terpene
B1.cluster008	NC_027757.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	6	0	terpene - terpene	terpene
J01.cluster009	NC_027748.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	25	0	terpene - terpene	terpene
NC_025685.1.cluster010	NW_010960187.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	38	0	terpene - terpene	terpene
NC_025685.1.cluster017	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	13	0	terpene - terpene	terpene
NC_003070.9.cluster009	NC_027748.1.cluster002	0.992632210255	5.42844136362e-05	0.0303030312061	0.00174291944131	0.0	0.998257100582	0.0	45	0	terpene - terpene	terpene
NW_003301889.1.cluster001	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	20	0	terpene - terpene	terpene
J01.cluster003	NC_003070.9.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	30	0	terpene - terpene	terpene
J01.cluster013	NC_003070.9.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	35	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NC_008467.2.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	22	0	terpene - terpene	terpene
NC_003070.9.cluster005	NW_003301889.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	37	0	terpene - terpene	terpene
NC_003070.9.cluster010	NW_003301889.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	62	0	terpene - terpene	terpene
B1.cluster001	J01.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	15	0	terpene - terpene	terpene
NC_024795.1.cluster003	NC_025685.1.cluster012	1.0	0.0	0.0	0.0	0.0	1.0	1.0	17	0	terpene - terpene	terpene
NW_006238579.1.cluster002	NW_006256342.1.cluster008	0.994865000248	2.63685178652e-05	0.0175438597798	0.00216834223829	0.0	0.997831642628	0.0	89	0	terpene - terpene	terpene
NC_008467.2.cluster005	NC_008467.2.cluster007	0.584584057331	0.172570407391	0.590909063816	0.373323649168	0.344827592373	0.62667632103	0.0	36	0	terpene - terpene	terpene
B1.cluster005	Scaffold10004.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	14	0	terpene - terpene	terpene
NC_024795.1.cluster002	NC_027757.1.cluster009	0.975255727768	0.000612280156929	0.0322580635548	0.0243902429938	0.0	0.975609779358	0.0	41	0	terpene - terpene	terpene
B1.cluster008	NC_025685.1.cluster011	1.0	0.0	0.0	0.0	0.0	1.0	1.0	34	0	terpene - terpene	terpene
J01.cluster009	NW_006238579.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	14	0	terpene - terpene	terpene
NC_025685.1.cluster010	Scaffold10004.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5	0	terpene - terpene	terpene
NC_003070.9.cluster009	NC_025685.1.cluster010	1.0	0.0	0.0	0.0	0.0	1.0	1.0	28	0	terpene - terpene	terpene
NC_027757.1.cluster009	NW_006256342.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2	0	terpene - terpene	terpene
NW_003301889.1.cluster001	NW_003301889.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	51	0	terpene - terpene	terpene
J01.cluster003	NC_024795.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	50	0	terpene - terpene	terpene
NC_003070.9.cluster002	NC_003070.9.cluster010	0.983769059181	0.000263443303993	0.037037037313	0.0117647061124	0.0	0.988235294819	0.0	34	0	terpene - terpene	terpene
NC_027757.1.cluster002	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	20	0	terpene - terpene	terpene
NC_025685.1.cluster002	NC_025685.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	59	0	terpene - terpene	terpene
J01.cluster014	NC_025685.1.cluster007	0.976004362106	0.00057579157874	0.0833333358169	0.00977198686451	0.0	0.990227997303	0.0	15	0	terpene - terpene	terpene
NC_003070.9.cluster005	NW_006256342.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	30	0	terpene - terpene	terpene
NC_003070.9.cluster010	NW_010960187.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	93	0	terpene - terpene	terpene
B1.cluster001	J01.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	18	0	terpene - terpene	terpene
NC_024795.1.cluster003	NC_027757.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	16	0	terpene - terpene	terpene
B1.cluster007	J01.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	28	0	terpene - terpene	terpene
NC_025685.1.cluster003	NW_010960187.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	81	0	terpene - terpene	terpene
NC_008467.2.cluster005	NC_025685.1.cluster004	0.981733083725	0.000333680072799	0.047619048506	0.0116574708372	0.0	0.988342523575	0.0	65	0	terpene - terpene	terpene
NC_024795.1.cluster002	NC_025685.1.cluster012	1.0	0.0	0.0	0.0	0.0	1.0	1.0	43	0	terpene - terpene	terpene
B1.cluster008	NC_025685.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	11	0	terpene - terpene	terpene
NC_025685.1.cluster004	NW_003301889.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	75	0	terpene - terpene	terpene
NC_025685.1.cluster010	NC_025685.1.cluster012	0.500595211983	0.249405115843	0.666666686535	0.488095223904	0.0	0.511904776096	0.0	4	0	terpene - terpene	terpene
NC_003070.9.cluster009	NC_008467.2.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	51	0	terpene - terpene	terpene
NC_027757.1.cluster009	Scaffold10004.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	7	0	terpene - terpene	terpene
J01.cluster002	Scaffold10004.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	15	0	terpene - terpene	terpene
NC_003070.9.cluster002	NC_025685.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	20	0	terpene - terpene	terpene
NC_027757.1.cluster002	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	20	0	terpene - terpene	terpene
J01.cluster014	NC_008467.2.cluster005	0.979671061039	0.000413266214309	0.0769230797887	0.00659244600683	0.0	0.993407547474	0.0	42	0	terpene - terpene	terpene
NC_003070.9.cluster005	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	30	0	terpene - terpene	terpene
NC_003070.9.cluster010	Scaffold10012.cluster004	0.981521725655	0.000341446138918	0.0416666679084	0.0135265700519	0.0	0.986473441124	0.0	30	0	terpene - terpene	terpene
B1.cluster001	NC_025685.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	56	0	terpene - terpene	terpene
NC_024795.1.cluster003	NW_006238579.1.cluster002	0.986363172531	0.000185963101103	0.0434782616794	0.00658823549747	0.0	0.993411779404	0.0	25	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_027757.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5	0	terpene - terpene	terpene
NC_008467.2.cluster005	NC_025685.1.cluster003	0.987675070763	0.000151903892402	0.047619048506	0.00373482727446	0.0	0.996265172958	0.0	42	0	terpene - terpene	terpene
B1.cluster005	NC_027748.1.cluster004	0.675901651382	0.105039738119	0.375	0.311297804117	0.3125	0.688702225685	0.0	17	0	terpene - terpene	terpene
B1.cluster008	NC_003070.9.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	25	0	terpene - terpene	terpene
NC_025685.1.cluster004	NW_003301889.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	43	0	terpene - terpene	terpene
NC_025685.1.cluster011	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	37	0	terpene - terpene	terpene
NC_025685.1.cluster010	NW_006238579.1.cluster001	0.429965823889	0.324938952923	0.75	0.515601098537	0.666666686535	0.48439887166	0.0	5	0	terpene - terpene	terpene
NC_025685.1.cluster017	NW_003301889.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	9	0	terpene - terpene	terpene
J01.cluster002	NW_006256342.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	93	0	terpene - terpene	terpene
J01.cluster013	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	10	0	terpene - terpene	terpene
NC_003070.9.cluster002	NC_025685.1.cluster007	0.88010007143	0.0143759967759	0.153846159577	0.114396505058	0.0666666701436	0.885603487492	0.0	16	0	terpene - terpene	terpene
NC_027757.1.cluster002	NW_006238579.1.cluster002	0.986436188221	0.000183976837434	0.0434782616794	0.00649087224156	0.0	0.993509113789	0.0	29	0	terpene - terpene	terpene
NW_003301889.1.cluster002	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	49	0	terpene - terpene	terpene
J01.cluster014	NC_003070.9.cluster010	1.0	0.0	0.0	0.0	0.0	1.0	1.0	33	0	terpene - terpene	terpene
B1.cluster001	NC_024795.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	48	0	terpene - terpene	terpene
NC_024795.1.cluster003	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	16	0	terpene - terpene	terpene
NW_010960187.1.cluster007	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	13	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NW_006238579.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	15	0	terpene - terpene	terpene
NC_008467.2.cluster005	NC_025685.1.cluster014	0.984905064106	0.000227857817663	0.0454545468092	0.00800540111959	0.0	0.99199461937	0.0	36	0	terpene - terpene	terpene
B1.cluster005	NC_027757.1.cluster016	0.772372603416	0.0518142282963	0.29411765933	0.213960707188	0.166666671634	0.786039292812	0.0	18	0	terpene - terpene	terpene
NC_024795.1.cluster002	Scaffold10004.cluster001	0.991126358509	7.87413664511e-05	0.0277777779847	0.00442410353571	0.0	0.995575904846	0.0	46	0	terpene - terpene	terpene
B1.cluster008	NC_008467.2.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	20	0	terpene - terpene	terpene
NC_025685.1.cluster004	NC_025685.1.cluster014	0.969489812851	0.000930872163735	0.074074074626	0.0209271777421	0.0	0.979072809219	0.0	37	0	terpene - terpene	terpene
NC_025685.1.cluster011	NC_027748.1.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	48	0	terpene - terpene	terpene
J01.cluster003	NC_003070.9.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	19	0	terpene - terpene	terpene
J01.cluster002	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	18	0	terpene - terpene	terpene
J01.cluster013	NW_003301889.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	14	0	terpene - terpene	terpene
NC_027748.1.cluster002	NW_006256342.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	101	0	terpene - terpene	terpene
NW_003301889.1.cluster002	NW_006256342.1.cluster008	0.592922449112	0.165712118149	0.588235318661	0.363050162792	0.342857152224	0.636949837208	0.0	84	0	terpene - terpene	terpene
J01.cluster007	NC_003070.9.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	41	0	terpene - terpene	terpene
NW_006256342.1.cluster007	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	13	0	terpene - terpene	terpene
B1.cluster001	NC_003070.9.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	48	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_027748.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	18	0	terpene - terpene	terpene
NC_008467.2.cluster005	NC_027757.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	38	0	terpene - terpene	terpene
B1.cluster005	NC_003070.9.cluster010	1.0	0.0	0.0	0.0	0.0	1.0	1.0	30	0	terpene - terpene	terpene
NC_024795.1.cluster008	NC_025685.1.cluster014	0.988929748535	0.000122550336528	0.0285714287311	0.00714127952233	0.0	0.992858707905	0.0	47	0	terpene - terpene	terpene
B1.cluster008	J01.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	12	0	terpene - terpene	terpene
NC_025685.1.cluster004	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	36	0	terpene - terpene	terpene
NC_027757.1.cluster009	NW_003301889.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	41	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_008467.2.cluster009	0.938458681107	0.00378733500838	0.142857149243	0.0400382950902	0.0588235296309	0.95996171236	0.0	40	0	terpene - terpene	terpene
B1.cluster006	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	39	0	terpene - terpene	terpene
J01.cluster003	NW_010960187.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	77	0	terpene - terpene	terpene
J01.cluster002	NC_027757.1.cluster002	0.467348605394	0.283717513084	0.600000023842	0.525959432125	0.363636374474	0.474040567875	0.0	21	0	terpene - terpene	terpene
J01.cluster013	NC_025685.1.cluster011	1.0	0.0	0.0	0.0	0.0	1.0	1.0	39	0	terpene - terpene	terpene
NC_003070.9.cluster007	NW_010960187.1.cluster008	0.991914391518	6.53769893688e-05	0.0256410259753	0.0039431983605	0.0	0.99605679512	0.0	113	0	terpene - terpene	terpene
NC_027748.1.cluster002	Scaffold10004.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	23	0	terpene - terpene	terpene
NC_027757.1.cluster014	NW_010960187.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	39	0	terpene - terpene	terpene
J01.cluster007	NC_025685.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	36	0	terpene - terpene	terpene
NC_003070.9.cluster005	NC_008467.2.cluster005	0.991523504257	7.18507435522e-05	0.0303030312061	0.00322116771713	0.0	0.996778845787	0.0	61	0	terpene - terpene	terpene
J01.cluster017	NC_025685.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	53	0	terpene - terpene	terpene
NC_008467.2.cluster005	NW_006256342.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	34	0	terpene - terpene	terpene
B1.cluster005	NC_024795.1.cluster003	0.613331854343	0.149512246251	0.5	0.361390829086	0.3125	0.638609170914	0.0	16	0	terpene - terpene	terpene
NC_024795.1.cluster008	NW_003301889.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	52	0	terpene - terpene	terpene
B1.cluster008	J01.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	15	0	terpene - terpene	terpene
NC_025685.1.cluster004	NW_006256342.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	36	0	terpene - terpene	terpene
NC_025685.1.cluster011	NW_010960187.1.cluster003	0.974798202515	0.000635130796582	0.0612244904041	0.0161264464259	0.0172413792461	0.983873546124	0.0	64	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_025685.1.cluster010	1.0	0.0	0.0	0.0	0.0	1.0	1.0	23	0	terpene - terpene	terpene
B1.cluster006	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	36	0	terpene - terpene	terpene
J01.cluster002	NC_025685.1.cluster004	0.987062036991	0.000167391015566	0.0294117648154	0.00940748676658	0.0	0.99059253931	0.0	47	0	terpene - terpene	terpene
NC_025685.1.cluster007	NW_006238579.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	16	0	terpene - terpene	terpene
NC_003070.9.cluster007	NW_003301889.1.cluster002	0.49044251442	0.259648829699	0.600000023842	0.492486894131	0.403846144676	0.507513105869	0.0	55	0	terpene - terpene	terpene
NC_027748.1.cluster002	NC_027757.1.cluster002	0.31308478117	0.471852511168	0.722222208977	0.695089221001	0.423076927662	0.304910778999	0.0	23	0	terpene - terpene	terpene
NC_027757.1.cluster014	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	17	0	terpene - terpene	terpene
J01.cluster014	Scaffold10004.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	12	0	terpene - terpene	terpene
NC_003070.9.cluster005	NC_025685.1.cluster007	0.984183967113	0.000250147597399	0.0555555559695	0.00627325894311	0.0	0.993726730347	0.0	33	0	terpene - terpene	terpene
J01.cluster017	NC_024795.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	42	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	16	0	terpene - terpene	terpene
NC_024795.1.cluster008	NW_003301889.1.cluster002	0.993904232979	3.71586211259e-05	0.015625	0.00396104948595	0.0	0.996038973331	0.0	83	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NW_003301889.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	11	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_024795.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	34	0	terpene - terpene	terpene
B1.cluster006	NC_025685.1.cluster011	1.0	0.0	0.0	0.0	0.0	1.0	1.0	68	0	terpene - terpene	terpene
J01.cluster003	NC_025685.1.cluster017	1.0	0.0	0.0	0.0	0.0	1.0	1.0	7	0	terpene - terpene	terpene
J01.cluster002	NC_008467.2.cluster007	0.976088225842	0.000571773853153	0.0833333358169	0.00966016948223	0.0	0.990339815617	0.0	31	0	terpene - terpene	terpene
NC_025685.1.cluster007	NC_027757.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	6	0	terpene - terpene	terpene
NC_025685.1.cluster012	NW_003301889.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	45	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_025685.1.cluster017	0.987966477871	0.000144805861055	0.0322580635548	0.00744255725294	0.0	0.99255746603	0.0	44	0	terpene - terpene	terpene
NC_027748.1.cluster002	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	26	0	terpene - terpene	terpene
J01.cluster014	Scaffold10004.cluster001	0.978843331337	0.000447603524663	0.0714285746217	0.00916123762727	0.0	0.990838766098	0.0	16	0	terpene - terpene	terpene
NC_003070.9.cluster005	NC_025685.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	36	0	terpene - terpene	terpene
NW_003301889.1.cluster009	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	44	0	terpene - terpene	terpene
J01.cluster017	NC_003070.9.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	45	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	J01.cluster013	1.0	0.0	0.0	0.0	0.0	1.0	1.0	10	0	terpene - terpene	terpene
B1.cluster005	B1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	9	0	terpene - terpene	terpene
NC_024795.1.cluster008	NW_010960187.1.cluster008	0.951944589615	0.00230932352133	0.109589040279	0.032043132931	0.0421052649617	0.967956840992	0.0	102	0	terpene - terpene	terpene
NW_010960187.1.cluster008	Scaffold10012.cluster004	0.990307331085	9.39482051763e-05	0.0178571436554	0.00715157855302	0.0151515156031	0.992848396301	0.0	78	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NW_003301889.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	43	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_025685.1.cluster012	1.0	0.0	0.0	0.0	0.0	1.0	1.0	21	0	terpene - terpene	terpene
B1.cluster006	NW_006238579.1.cluster002	0.951756894588	0.00232739700004	0.129032254219	0.0264067612588	0.0526315793395	0.973593235016	0.0	42	0	terpene - terpene	terpene
J01.cluster003	NC_027757.1.cluster016	0.851392686367	0.0220841430128	0.166666671634	0.149994969368	0.0555555559695	0.850005030632	0.0	18	0	terpene - terpene	terpene
J01.cluster002	NC_003070.9.cluster009	0.990717887878	8.61579901539e-05	0.0384615398943	0.00211976678111	0.0	0.997880220413	0.0	37	0	terpene - terpene	terpene
NC_025685.1.cluster007	NC_025685.1.cluster012	1.0	0.0	0.0	0.0	0.0	1.0	1.0	7	0	terpene - terpene	terpene
NC_025685.1.cluster012	NC_027748.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	16	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_025685.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	51	0	terpene - terpene	terpene
J01.cluster007	J01.cluster017	1.0	0.0	0.0	0.0	0.0	1.0	1.0	30	0	terpene - terpene	terpene
J01.cluster014	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	15	0	terpene - terpene	terpene
NC_027748.1.cluster004	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	19	0	terpene - terpene	terpene
NC_024795.1.cluster003	NC_024795.1.cluster008	0.993273615837	4.52443455288e-05	0.0222222227603	0.00304259639233	0.0	0.996957421303	0.0	58	0	terpene - terpene	terpene
NW_003301889.1.cluster009	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	47	0	terpene - terpene	terpene
J01.cluster009	NC_008467.2.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	36	0	terpene - terpene	terpene
NW_006256342.1.cluster008	Scaffold10004.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	85	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	B1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	8	0	terpene - terpene	terpene
B1.cluster005	NC_003070.9.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	37	0	terpene - terpene	terpene
NC_025685.1.cluster004	NC_025685.1.cluster007	0.960881888866	0.00153022736777	0.074074074626	0.0324044078588	0.0	0.96759557724	0.0	37	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NC_027748.1.cluster004	0.908475935459	0.00837665516883	0.125	0.084254309535	0.0666666701436	0.915745675564	0.0	16	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_027757.1.cluster016	0.987356603146	0.000159855277161	0.0333333350718	0.00796896312386	0.0	0.992031037807	0.0	33	0	terpene - terpene	terpene
B1.cluster006	NC_008467.2.cluster009	0.971484959126	0.000813107006252	0.078947365284	0.0155785214156	0.0208333339542	0.984421491623	0.0	58	0	terpene - terpene	terpene
NC_025685.1.cluster002	NC_027757.1.cluster002	0.984864890575	0.000229072320508	0.0500000007451	0.00684684701264	0.0	0.99315315485	0.0	25	0	terpene - terpene	terpene
J01.cluster002	J01.cluster013	1.0	0.0	0.0	0.0	0.0	1.0	1.0	20	0	terpene - terpene	terpene
NC_025685.1.cluster007	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	14	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_003070.9.cluster008	0.991300404072	7.56829613238e-05	0.0243902429938	0.00509539572522	0.0	0.994904577732	0.0	54	0	terpene - terpene	terpene
NC_027757.1.cluster014	NW_006238579.1.cluster002	0.923214495182	0.00589601416141	0.153846159577	0.0562268309295	0.0769230797887	0.943773150444	0.0	14	0	terpene - terpene	terpene
NC_008467.2.cluster009	NC_025685.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	37	0	terpene - terpene	terpene
B1.cluster007	NW_006256342.1.cluster008	0.990913212299	8.25694296509e-05	0.0294117648154	0.00427255919203	0.0	0.995727419853	0.0	102	0	terpene - terpene	terpene
J01.cluster007	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	30	0	terpene - terpene	terpene
J01.cluster014	NC_027748.1.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	26	0	terpene - terpene	terpene
NC_003070.9.cluster008	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	13	0	terpene - terpene	terpene
NC_027748.1.cluster004	Scaffold10012.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	17	0	terpene - terpene	terpene
NC_027757.1.cluster016	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	16	0	terpene - terpene	terpene
J01.cluster009	NC_025685.1.cluster010	1.0	0.0	0.0	0.0	0.0	1.0	1.0	7	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_024795.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	48	0	terpene - terpene	terpene
NC_003070.9.cluster002	NC_025685.1.cluster017	0.957485377789	0.00180749362335	0.0909090936184	0.0324437469244	0.0	0.967556238174	0.0	13	0	terpene - terpene	terpene
NC_008467.2.cluster007	NW_010960187.1.cluster003	0.914279222488	0.0073480559513	0.125	0.0766132473946	0.0652173906565	0.923386752605	0.0	47	0	terpene - terpene	terpene
B1.cluster006	NC_025685.1.cluster007	0.989809989929	0.000103835816844	0.0357142873108	0.00406283838674	0.0	0.995937168598	0.0	39	0	terpene - terpene	terpene
NC_025685.1.cluster002	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	11	0	terpene - terpene	terpene
NC_025685.1.cluster007	NW_010960187.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	39	0	terpene - terpene	terpene
NC_025685.1.cluster012	NW_006256342.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3	0	terpene - terpene	terpene
B1.cluster007	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	34	0	terpene - terpene	terpene
NC_025685.1.cluster009	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	56	0	terpene - terpene	terpene
NC_003070.9.cluster008	NW_006238579.1.cluster002	0.960748970509	0.00154064386152	0.105263158679	0.0209312066436	0.0500000007451	0.979068815708	0.0	21	0	terpene - terpene	terpene
NC_027757.1.cluster016	NW_006256342.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	94	0	terpene - terpene	terpene
J01.cluster017	Scaffold10012.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_003070.9.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	48	0	terpene - terpene	terpene
NC_003070.9.cluster002	NC_027757.1.cluster016	1.0	0.0	0.0	0.0	0.0	1.0	1.0	28	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	Scaffold10004.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	9	0	terpene - terpene	terpene
NC_025685.1.cluster002	NC_027757.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	12	0	terpene - terpene	terpene
B1.cluster001	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	8	0	terpene - terpene	terpene
